entry_id;calculation_id;name
24821;31843;BaSb2Pd
16928;31844;Fe3Pt
22408;31845;Si
17499;31848;MoIr3
24039;31849;NaZn4As3
18278;31850;CeSi
27054;31852;BaCdSbF
19372;31853;Ti3Sn
15235;31854;CeZnSbO
14003;31855;Ba3N
12135;31861;NdSi2Ru
30617;31862;Mo3Ir
18032;31864;YbPt
20569;31868;Cu3Sn
16458;31869;YAgO2
8053;31870;GaTe
20782;31871;LiTiO2
5230;31873;YbAgS2
22501;31874;CeNiAsO
13332;31875;CaP3
30365;31877;V3Ga
30767;31878;Ni3Mo
10844;31879;BaCuSn2
27139;31880;TiI3
2000;31881;AgI
25631;31884;ErCuAs2
25285;31889;Ti3In3Rh2
18265;31890;CeMnSi2
5591;31891;GaCuSe2
29577;31895;Cr3Rh
4964;31896;KNbSe2
7557;31899;Cs2Se
25630;31902;DyCuAs2
24038;31904;NaCd4As3
22930;31905;LaGa6Pd
7304;31911;Gd2CBr
15030;31912;HoSi2Ni
22186;31914;DySi
29711;31915;KCu4Se3
17074;31916;TmCd3
22463;31918;ThCuPO
4611;31919;ReB3
4083;31920;RuCl3
7840;31921;YBC
28711;31922;Ce2Bi
20605;31923;RbClO2
7348;31924;KFeSe2
29793;31925;TlCu4Se3
15927;31926;FeCu2SnS4
19352;31927;CeAl3
23403;31932;TlPd3
24040;31933;RbCd4As3
4064;31934;NaGdO2
25629;31935;TbCuAs2
4082;31937;RuCl3
7637;31938;SrZnBi2
26799;31939;GaHO2
24035;31940;KCd4As3
25628;31942;YCuAs2
30204;31946;TiFeH2
7676;31947;HfSe3
5154;31948;Li3P
15464;31949;Ti2SnC
26627;31950;LiAsS2
16455;31951;ScAuO2
17438;31953;Ti3Hg
21288;31954;Ti3Pd
27674;31955;AlV2C
3484;31956;Si
3829;31958;V3Ge
28887;31959;MoC
2637;31960;K2CdPb
24466;31961;ScAl2Ni
2348;31963;PtPbF6
29655;31965;Cu3Ge
17193;31966;ErSnPt2
16177;31970;NdAgAs2
28769;31973;UBiSb
28799;31974;Lu2Cr2C3
7814;31975;Ni3Se4
2983;31977;RbCuO2
5658;31978;PuF3
25259;31979;CsAgC2
20568;31981;Hf2CS
5592;31982;GaCuTe2
2954;31983;SiPd
29657;31989;Cu2HgGeS4
14680;31990;FeWN2
17166;31995;SrCuSn2
23261;31996;CaFeO2
5982;31997;LiFeO2
2938;31999;LaSi
27013;32000;BaNi2Ge
10507;32001;AlMo3
5421;32003;WO3
26848;32004;InPd3
28321;32005;CrB
26869;32006;ScSiPt2
6005;32007;NaNdO2
11011;32009;Ca3Zn
17070;32010;TbCd3
25493;32011;P3N5
16076;32013;SmBi2BrO4
3404;32016;Te2AuI
24492;32017;Na2BiAu
19641;32020;Cu2HgGeSe4
27491;32021;CsYbS2
24054;32022;KTl
27671;32023;Ta2AlC
24495;32026;PrZnSbO
7627;32027;BaAg2SnS4
11096;32028;CsSbO2
2274;32039;H4CSIN2
7780;32200;MnCu2SnS4
25521;32204;KCuC2
3414;32209;BaSe3
16454;32218;ScAgO2
24193;32232;SmGaSb2
17810;32237;Ni3Sn
2345;32341;KMnF3
2346;32346;CaFeF5
2310;32380;YCd3
28797;32409;Er2Cr2C3
29548;32419;CrGa2S4
25289;32425;Sr2In3Rh2
28802;32427;Tb2Cr2C3
2364;32431;Fe2Mo3O8
26546;32432;ScTlS2
2365;32439;Sm2MoO6
4075;32445;CrCl3
7531;32461;YH3
3388;32463;GeP3
26798;32469;RbYTe2
24044;32500;ScTe
4121;32502;ZnSiP2
7650;32511;CaTe
5480;32513;RhBr3
17693;32523;TbMn2
12234;32524;NdFeSi2
28833;32527;ScFeC2
17852;32536;YNi
16128;32540;PrCuSO
10800;32546;SmAu3
19881;32551;DyAgTe2
31139;32552;AlCr3B4
15748;32562;Si
16050;32563;NaLi5N2
1630;32568;TeI
26800;32577;GdSnPt2
19648;32581;PrAlSi2
21136;32585;PuAl2Pd5
18841;32590;Fe3Sn
7982;32602;FeGe
10551;32606;AlPd
14516;32616;ScCrC2
16459;32620;YAuO2
18945;32626;PrAl
29656;32635;HfCuGe2
25957;32664;NbCuTe2
23283;32669;PuGa3
10527;32672;TmAl2Ni
2411;32677;Ba2CrO4
5661;32719;TiCl3
6188;32728;CuCSN
6039;32739;CeBr3
25098;32741;KAg2AsO4
14502;32749;GdRuC2
18985;32755;Si
10779;32763;Mg3Au
19841;32771;LaCuTeO
26803;32777;KAg2PS4
21156;32780;FeSe
25360;32790;BaIn2Pt
3182;32806;SiIr
29683;32816;Cu2SnHgS4
8207;32821;AgO
8081;32837;Si3Ir
27202;32869;LuGa2Pd
3215;32873;LiMnO2
11552;32889;CaHClO
17736;32893;NbNi3
5603;32895;InAgS2
12650;32899;Na3As
15162;32933;Hf2NiP
3351;32939;SrCuO2
25482;32945;YbSn2Pd
27644;32954;TmAgTe2
3216;32975;NaMnO2
29684;32983;Cu2SnHgSe4
15412;32988;EuAs3
10116;32998;KPF6
14180;33005;Ce2CrN3
17812;33021;Ni3Sn4
28184;33032;LuAu3
2480;33034;CoF2
3137;33038;KFeS2
22178;33046;Ba3SrO4
4923;33053;Si3Ir
19088;33065;MgPt
2488;33075;Cs2MoO4
13331;33084;CuBiSeO
21318;33085;CaZn3Se4
2491;33089;KVOF4
17830;33092;TaNi3
29670;33098;ZnCu2GeSe4
21304;33107;B3Mo
19880;33120;TbAgTe2
31360;33122;GaSe
2498;33126;Co3O4
29746;33129;TiCuNi2
8178;33142;Re3B
17748;33146;Nb3Rh
6040;33150;PrBr3
20551;33158;FeBiO3
25356;33180;RbSbO2
2974;33185;InHO2
13450;33190;BaZrN2
4434;33191;AgCNO
17059;33201;MgCd3
6715;33238;TlSbF6
28204;33247;PrAu
24041;33249;RbZn4As3
16787;33258;LiUN2
6265;33272;AuCClO
3658;33274;GeSe
2212;33288;SmSI
29679;33298;ZrCuGe2
28123;33303;Ti3As
14349;33304;UCuPO
2156;33307;KAsF6
10524;33316;TbAl2Ni
28849;33319;Ta2GaC
4481;33344;HfI3
21430;33351;Li3H3N2
7167;33355;TiBr3
24052;33359;LiAl
14557;33378;MoO3
17267;33390;Ga3Ni5
2553;33403;Nb2Cd2O7
28982;33405;CdCu2GeSe4
28847;33410;Nb2GaC
25554;33414;YbCuAs2
22579;33416;AuBr
30949;33427;YbPd
17056;33430;LuCd3
6429;33433;TlN3
11367;33434;ScCuO2
26752;33435;SrNi2Ge
2883;33437;IrBr3
2559;33440;Pb3O4
17066;33442;ScCd3
28177;33445;InAu3
10532;33446;YAl2Ni
12842;33447;PrSi2Ni
4962;33448;KNbS2
7677;33451;ZrTe3
26555;33452;GdZnPO
27668;33455;Nb2AlC
20572;33458;ZrNi2Sb
4698;3346;Ne
28169;33460;HfAu3
14934;33479;RbTe
25429;33492;SrN
28621;33499;TiB
7749;33506;CrGe
10521;33507;PrAl5Ni2
3569;33525;ZrSi
30992;33529;YPt
17719;33531;ZrMo3
3892;33534;TiSi
10478;33537;HoAl2Ni
15160;33548;Zr2NiP
2579;33559;CoO
6036;33561;AcBr3
29639;33567;FeCu2SnS4
3368;33585;TlInSe2
19007;33589;Li3UO4
2584;33590;Na2ZrF6
18230;33591;CaIn2Cu
20072;33596;USb2Au
11038;33619;LiInTe2
26522;33624;TbCl2F
30403;33632;GdPt
28900;33639;ScNiC2
25355;33649;KSbO2
10836;33659;BaCdBi2
27404;33674;CeSi2Rh
14233;33677;Rb3Sb2Au3
14751;33678;K2AlF5
2602;33682;Na3Li3Al2F12
19304;33683;W3O
10350;33691;BaAg
28146;33702;DyAu3
1675;33708;PI3
30723;33717;Mg3Pd
30753;33727;SmMnSi2
29640;33731;FeCu2SiSe4
27870;33737;LuAl2Ni
5595;33742;InCuTe2
10290;33747;Zr2SnC
26801;33762;GdInPt2
24053;33764;LiTl
21299;33765;Al2CuIr
7196;33766;DyCl3
25522;33767;RbCuC2
3082;33768;PbO
6614;33770;YCuO2
17069;33771;TbCd3
28163;33772;GdAu3
30876;33774;V3Ni
25363;33775;BaIn2Rh
28938;33776;Ti2TlC
26671;33777;FeCN2
6403;33778;LiYbO2
4116;33779;CdGeAs2
19809;33780;P
19036;33781;PRu
10400;33786;CeAl
16456;33787;InAgO2
29876;33789;DyInPt2
6571;33790;BaNiF6
23460;33791;LiAsSe2
24271;33792;Li2GePbS4
4122;33794;GaF3
10121;33795;FeAgS2
17001;33798;NbSnS2
12720;33799;GaSe
29080;33801;CeFeSi2
26820;33803;Sc3OsC4
16091;33804;EuBi2IO4
14935;33810;CsTe
5597;33811;TlCuSe2
29061;33816;CeCuGe2
27160;33817;ZrCuGeAs
22188;33818;Cu3N
27378;33819;LaSi2Rh
28896;33820;Nb2SnC
21133;33821;InHO2
26308;33822;EuCuSn2
3657;33824;Ni3C
22958;33825;SrNiGe2
30033;33826;ErPt
25600;33829;CaSiNi2
20134;33831;BeZnO2
4480;33833;ZrI3
23968;33834;BaGe3
28157;33835;EuAu
11292;33838;KSbS2
29731;33842;MnCu2SnSe4
28851;33843;V2GaC
8014;33845;Yb3Ge5
31150;33846;TlInS2
27405;33847;CeSi2Ir
3269;33848;InS
25810;33850;GaCl3
16485;33852;Sr2AuN
3403;33854;Te2AuCl
20316;33855;Sc2AlC
15912;33857;NaPF6
3171;33860;ZnIn2S4
30749;33861;PrMnSi2
16061;33862;PrBi2ClO4
10470;33863;GdAl2Ni
5602;33864;GaAgTe2
24909;33865;RbAsF6
10288;33866;TbNiGe2
18269;33868;CeSi2Pt
24049;33869;NaTl
21933;33875;SrCuSeF
27237;33895;TlInS2
5655;33896;AlTlO2
27605;33897;DyAgSe2
26706;33916;EuCuTeF
16182;33917;NdSb2Pd
25112;33920;Gd2Mo2C3
3487;33921;Tl3VS4
2962;33928;Fe3Se4
17290;33932;Ga3Pt5
20692;33935;SmFeAsO
6035;33936;PrCl3
30864;33938;TaNi3
12870;33939;LaSi2Ru
16973;33940;TlGaSe2
16075;33942;NdBi2BrO4
8350;33947;CdSnSb2
4476;33950;TbCl3
16051;33968;NaLi5N2
24627;33973;Cs2TmCl4
17842;33978;TmNi
16404;33981;LaAgSb2
21993;33987;BBr3
28128;33988;BaAu
30979;33994;SmPt
28620;33996;Tc3B
7743;34000;PrGe
6487;34001;FeS
5601;34002;GaAgSe2
14870;34010;SmTe3
6087;34011;BrF3
30553;34024;HoPd
28850;34027;Ti2GaC
7981;34031;Cr2FeSe4
28796;34032;Dy2Cr2C3
3963;34033;BiI3
29750;34046;PrCuPb
19309;34048;SmGe2
24272;34055;Li2EuGeS4
27635;34056;TbAgSe2
18262;34057;CeInPd2
6038;34068;LaBr3
26556;34070;SmZnPO
2332;34072;YHO2
3113;34073;N
25393;34074;BaAg2GeSe4
4882;34075;SbI3
17276;34081;YGa2Ni
30085;34090;EuNiGe2
30633;34092;Ir3W
26256;34093;CeZnPO
1866;34099;Eu4As2O
30118;34101;EuP3
5605;34124;InAgTe2
27338;34128;TiFeH2
25218;34129;EuSn2Ir
4881;34132;WCl6
2715;34137;SrCrF6
16457;34138;InAuO2
25236;34149;CaSn2Pd
10305;34151;Tb2Fe2Si2C
4491;34158;NdTe3
26526;34160;VCu3O4
19366;34165;CeZn3
19548;34166;YbIn2Rh
6034;34171;CeCl3
27200;34181;DyGa2Pd
10310;34182;GePt3
18379;34183;HoNi
27201;34184;HoGa2Pd
10916;34185;SrCdBi2
11543;34186;CsHg
30919;34187;PbS
26554;34188;YZnPO
3941;34190;Rb2UO4
10301;34192;NdNiGe2
23591;34193;LaInPd2
27648;34195;TmAg3
28870;34196;Hf2SnC
15114;34210;CeNiSb2
5794;34214;AlF3
22422;34215;BC7
7058;34216;SmCuP2
30015;34217;ErNi
20581;34218;LiGaTe2
20910;34219;AlW2C
3234;34220;N
2544;34226;PNF2
14002;34227;Zr3O
17260;34228;TmGa2Pd
18916;34246;LiCa6Ge
3510;34247;NaSbF6
25976;34248;CeIn2Ir
26405;34250;VAg3O4
29072;34256;CeCuSi2
30389;34260;GdNi
5495;34261;BI3
26557;34262;DyZnPO
30742;34264;RbMnP
28804;34266;Y2Cr2C3
20319;34269;SnBi
3898;34279;Fe3N
21667;34283;NdTe3
24181;34285;Ta2O5
28846;34286;GaMo2C
24207;34287;ZrTe
2998;34288;RbAuO2
30855;34301;TmSi2Ni
29004;34304;LaCd2
26475;34305;TlAsF6
5865;34307;Bi4Te3
6043;34312;NdBr3
14459;34325;MnWN2
6044;34328;SmBr3
7824;34346;AsRu
18009;34353;TaPt3
17270;34360;ScGa2Ni
28871;34362;Hf2TlC
13183;34363;KInTe2
7983;34378;FeGe
30862;34379;Ni3Sn
29946;34380;DyTe3
6032;34386;NpCl3
3550;34387;AgClO2
27494;34388;FeRh2Se4
16537;34389;NpSi
19091;34401;DyNi
21905;34407;Tl2CdGeTe4
24910;34410;CsAsF6
27840;34412;HfAlPt2
7047;34419;TiBr3
29090;34421;CeGe
21665;34425;CeTe3
6031;34426;AcCl3
30946;34429;TbPd
24854;34430;CsBiO2
21265;34433;OsN
31085;34436;SnTe
3940;34440;Cs2UO4
16180;34445;PrSb2Pd
29578;34463;CrRh2Se4
20146;34464;LaMg2Pd
15774;34471;Ca3SiBr2
17853;34474;YNi
21037;34475;BaCrS2
10616;34477;YAl3
21906;34478;Tl2CdSnTe4
26257;34480;PrZnPO
21267;34494;LaF3
30003;34495;LiErSn2
23996;34497;NaTl
20109;34501;Zr2AlC
18024;34502;UPt3
4902;34503;MgPdF6
3259;34505;Cr3O
2784;34511;TbPt
21907;34514;Tl2HgGeTe4
26698;34516;CeMnSbO
30239;34539;PuFe2
2991;34540;MgPbF6
10567;34542;ZrAlPt2
15591;34546;YGe3
24867;34549;RbBiO2
18919;34550;Ce3Al
7269;34551;Mn3As
30856;34558;YbSi2Ni
25610;34559;PrTe2Se
24911;34560;RbSbF6
14681;34561;MnMoN2
30498;34565;GeTe
20906;34573;CdCu2GeTe4
25035;34574;NaAuO2
30880;34578;YbNi
5311;34579;CsSmO2
7801;34580;FeAg2SnS4
15946;34581;TlF
24467;34584;YbAl2Ni
3200;34589;Sn4As3
14805;34590;Sm2CN2O2
15201;34591;FeCu2SnSe4
26355;34592;LaCd2Pd
24574;34597;NdTe2Se
16550;34598;Ca2InN
3328;34603;SbF3
28918;34616;ReC
18259;34620;CeNiGe2
7808;34624;Fe3C
11121;34625;TbIn2Ni
5881;34636;LaOF
3003;34640;CsBiF6
29196;34653;CeTe3
31135;34669;Nb2O5
24585;34675;EuTl2Pd
21931;34679;SrCuSF
27076;34692;TbFeAsO
14232;34695;K3Sb2Au3
30114;34703;EuSi2Ni
2967;34704;FeP
27258;34712;LaScGe
23207;34713;Cs3LiCl4
31314;34714;SmNiGe2
29109;34726;CeZnIn
4721;34727;FeHO2
10838;34728;BaZnBi2
20691;34729;ZrRh
12545;34733;AlF3
10287;34739;Nd2Fe2Si2C
22296;34742;Li2MgSi
18197;34747;Zr3Al
20746;34749;LaFeAsO
2351;34750;UBr3
1699;34759;SrMn2Ge2
18451;34760;Np3Al
22295;34765;LiMg2Si
30695;34772;LuSi2Ni
17940;34779;PrPd3
17265;34781;NdGa2Ni
17674;34787;NpMn2
20953;34793;LiAuF6
26867;34796;Pr2CBr
31350;34807;LiCu2P
14444;34816;Fe3N
16089;34818;NdBi2IO4
16992;34824;BiBr3
3179;34831;YCl3
6290;34834;TlGaO2
28144;34853;UCu4Au
24805;34854;EuGe2Ir
20607;34860;CeFeAsO
14570;34863;Tl3VO4
2992;34869;ZnPbF6
18710;34870;NbAl3
30953;34872;PrPt
17435;34873;ThHg3
15018;34877;MoCl3
20693;34879;SmFeAsO
16483;34880;SmCuSeF
2557;34883;TbMg3
7940;34884;CaGe
5118;34888;TlI
29638;34890;FeCu2GeSe4
4835;34893;CsFeS2
5581;34894;RbRuF6
10501;34896;MnAlPd2
27862;34903;LaAl5Ni2
9961;34907;ErGe3
30920;34908;PbSe
30241;34909;RbFeS2
17315;34912;ZrGa
13173;34913;ZrVF6
6961;34917;TiCl3
4904;34918;ZnPdF6
30220;34920;LaFeSi2
20842;34923;NdFeAsO
27075;34925;GdFeAsO
24966;34926;TePdI2
28133;34933;CeAu
10758;34934;TiInAu2
18950;34943;K3CrO4
10512;34950;NbAlNi2
17946;34953;ScSnPd2
15535;34955;UCO5
28798;34956;Gd2Cr2C3
6033;34957;LaCl3
16030;34960;GaAgS2
16747;34966;Ag2S
23634;34968;InCuSe2
5582;34992;CsRuF6
16048;34997;Na3Li3N2
14485;35004;PrFePO
27276;35007;InGaSe2
18832;35008;ErTe3
21111;35017;Cr2GeC
24302;35020;Na2CdSnS4
17969;35025;Th3Pd5
2659;35197;Ta3P
2674;35261;BaFeSi4O10
2737;35529;K6LiFe24S26Cl
2750;35580;Sc11Os4
2778;35690;Hf3As
2780;35698;Na4CoO3
8130;3588;La
2828;35899;RbEu3F10
2832;35916;RbLi2I3O9
8132;3592;Pr
8203;3612;Kr
7503;3619;V
8533;3620;Rb
2901;36209;LiH4SNO5
7517;3624;Ta
2916;36276;Zn2Mo3O8
2919;36289;WO3
8082;3629;V
2920;36293;H4CSN2
2929;36329;NaLiSO4
8086;3637;Ne
8100;3638;Al
2942;36380;Sr3UO6
17687;36456;Mn3Rh
2961;36458;Cr2Te3
5376;36459;AgO
18452;36464;Np3In
7740;36474;BaMnGe
27397;36491;Yb2Cr2C3
2969;36497;CoAs
14487;36509;SmFePO
31311;36528;HoNiGe2
3002;36532;RbBiF6
31315;36550;PrNiGe2
28940;36553;Zr2TlC
25905;36591;YbIn2Ni
3475;36601;MnAs
7535;36722;U3Si
12054;3681;Ne
3034;36842;PtI4
3055;36931;Ba3InRu2O9
8500;3697;K
3073;37014;H5ClO2
3078;37035;SO3
7514;3721;Rh
9566;3723;Er
9320;3726;Zr
3130;37268;RbCuCl3
26976;37289;CsFeO2
10106;3729;Ho
8586;3732;Lu
17350;3749;Tb
7939;37490;YSi
3212;37616;K2CuF4
12055;3763;Ne
3226;37678;B9H11
16183;37699;CrTe
3232;37709;Mo4O11
3235;37727;B5H4
16941;37733;BaMnSb2
3237;37738;B9H11
19157;37749;PuSi
5811;37762;GaCl3
2152;37769;UCl3
29188;37780;CeTlSe2
18520;37802;SmAgPb
3254;37815;LuMnO3
16720;3788;P
29060;37899;CeCu
20317;37900;Sc2GaC
7513;3794;Ru
3289;37974;ZrS2O8
7521;3798;Ir
17967;38003;ThPd
17319;3804;Gd
3315;38094;NbSbF10
3324;38131;K2CuPbN6O12
3325;38136;ZrSCl6O
29685;38158;Cu2SnHgTe4
21089;38234;AgTe2Au
22514;3829;Fe
22516;3833;Ni
13420;38441;LiPF6
7505;3845;Fe
7512;3847;Tc
7519;3849;Re
6037;38508;NpBr3
3412;38512;CaFe5O7
7522;3853;Pt
29086;38541;CeGa2Ni
3419;38545;Ba3SmIr2O9
3000;38551;LiBiF6
3426;38576;Sr2Ta2O7
6321;3859;YbSe
3432;38606;LiAlS3Cl4O6
5810;3861;SiP
3444;38656;Ca3Ge2As4
3459;38729;CdP2
3476;38801;BHO2
20843;38960;NdFeAsO
3533;39042;NaTaO3
18114;3908;SmZn
22472;3911;SiC
7938;39371;YGe
4200;39411;Th3B2C3
31310;39438;ErNiGe2
3644;39527;LaF3
3647;39542;NdF3
12525;39700;Sr2Cu2O3
8391;3976;U
7509;3977;Zr
7520;3980;Os
17859;3981;ZnNi
10676;3983;TiAg
17860;3984;ZnNi
6320;3986;YbTe
10678;3987;TmAg
7453;39870;Pu
17352;3991;UTe
10681;3992;YAg
10937;3994;LiBi
21452;3995;TcB
17610;3997;LiTl
10683;3998;YbAg
18891;3999;PrTl
17612;4001;LuMg
19149;4003;MnAu
17360;4004;YbZn
4566;4007;SiC
26975;40090;RbFeO2
4186;40095;AsI3
27460;40108;UGaNi2
30385;40142;LiGdSn2
20611;40318;PrFeAsO
8134;4044;Yb
8138;4047;Eu
31044;4049;Sb
8144;4050;Yb
29884;40572;LiDySn2
8520;4060;Sr
3925;4064;Gd
13761;4069;TaN
30000;4071;ErIr
18895;4073;PrZn
8143;4075;Tm
7648;4076;CaSe
25275;40799;FeBr3
7649;4086;CaTe
18882;41016;Pr
3938;41061;Li2UO4
8390;4108;Ti
9214;4113;Sb
19753;41134;Sc
20238;41169;Na
12056;4117;Ne
20426;41173;Li
6685;41318;SrNiO2
9277;4136;Se
9287;4137;Si
12023;41444;CsBrF6
28966;4153;CaPb
30508;4154;HPd
13556;41558;NbCrF6
3663;41566;Mn2GeO4
31023;4158;TiRh
31025;4160;VRh
31283;4161;CuAu
3673;41610;Na3Li3Fe2F12
10944;4162;NaBi
3676;41624;Bi2MoO6
30004;4164;ErMg
8386;4165;SiRh
5373;41680;AgO
5540;41734;RbBe2F5
24744;41738;EuIn2Ni
3717;41802;NaPO3
3718;41806;KAl3H6S2O14
18984;4183;Si
3732;41862;NaHCO3
13862;4191;Li
3744;41911;Na2Nb4O11
20540;4200;P
20541;4201;P
3776;42040;ClF3
8534;4208;Na
8568;4213;Fe
3802;42154;CaB2O4
13705;4220;Np
3816;42213;Li3B5H2O10
8597;4222;Mg
17585;4224;Li
3824;42245;Fe2PO4F
3830;42271;Li3Pr2B3O9
3834;42287;Fe6W6C
19150;4236;MnAu
30264;4237;VFe
31032;4239;TaRu
3875;42460;Mn4Si7
22272;4247;Ge
3878;42474;NbSbO4
18780;4258;Sb
13650;4260;Th
3915;42635;BH7N2
9316;4265;Tm
5499;4267;H
5517;4268;H
3933;42703;NaVO3
21449;4274;TcB
8118;4276;HoAs
21453;4278;TcB
8122;4280;HoSe
18131;4281;TlSn
17621;4283;LuPd
18903;4284;YbRh
18904;4286;YbRu
3979;42866;Na8Si6SnO18
17625;4289;LuRh
20443;4291;AgI
3990;42912;Tl5Se3
3994;42928;B5H11N2
3995;42932;B5H9N
17627;4295;LuRu
18140;4297;SrTl
8139;4299;Gd
17629;4306;LuZn
17630;4308;NdMg
8141;4310;Ho
19423;4314;TiFe
22242;4316;ScN
4051;43167;RbFeF4
4069;43241;NaNbO3
4070;43245;AlH12Cl3O6
6318;4333;NaH
17349;4337;Tb
18896;4340;PrZn
18136;4342;YbSn
30785;4346;NbRh
4133;43502;Ca2P2O7
19422;4352;VOs
8142;4353;Er
4143;43548;H3SNO4
22243;4357;ScP
28740;4358;LiBi
10705;4359;CdAu
18145;4361;TaTc
27974;4363;TiAl
4165;43630;Pb3O4
4166;43636;FeC3SO3
4168;43645;Rb2BeF4
8145;4366;Lu
17380;4368;HfOs
4181;43693;Ca2Nb2O7
18148;4370;TbTl
28744;4372;NaBi
4188;43731;Li4ZnP2O8
30536;4374;TiHg
30025;4376;ErPd
17638;4378;MgPd
4207;43791;PtBr3
10711;4382;CsAu
10712;4388;RbAu
17640;4390;PrMg
4234;43901;Ca2UO5
4236;43912;Ca11N8
18152;4392;TbZn
18153;4394;TbZn
17386;4395;HfRh
10715;4398;DyAu
29007;4399;LuCd
10972;4401;CaCd
4289;44130;Ba2Ni3F10
4302;44185;Ca2GeS4
9301;4419;Tb
4305;44195;V2Re2O11
22248;4439;FePd
4351;44398;La5Pb4
18156;4441;TiTc
4356;44417;Mn2GeS4
17389;4442;HfRu
18157;4443;VTc
4361;44440;Mn2GeO4
8156;4445;TbSb
17646;4446;MgRh
20463;4448;CeMg
4371;44487;LiP7
20464;4452;PmMg
20721;4453;YCu
10720;4456;ErAu
17392;4458;HfTc
17904;4460;TiOs
20465;4461;EuMg
20466;4463;GdMg
17650;4464;SmMg
17906;4466;ZrOs
18674;4468;ZnRh
20467;4469;ErMg
4422;44690;V4As3
4432;44736;YFeO3
4438;44758;LiBH4O4
4440;44766;P4S7
22309;4478;U
12059;4483;Ne
4468;44880;FeC5O5
9297;4491;Sn
22473;4495;GeC
8119;4498;HoSb
20684;4500;ZnO
4506;45035;SeO2
22262;4505;ScC
29784;4509;ScCu
30040;4511;ErRh
17397;4512;HoHg
22264;4514;YC
12057;4536;Ne
12058;4537;Ne
4596;45414;Na2Mo2O7
10325;4546;Se
10105;4549;Ho
4622;45526;H4OF2
4624;45534;Ba3SrNb2O9
4625;45538;Ba3SrTa2O9
14014;4554;SnP
8123;4556;HoTe
4634;45581;K2ZrSi3O9
4543;4559;HgSe
11469;4561;CuO
29003;4563;LaCd
20469;4566;CuN
4695;45828;CrBr3
4719;45923;NdNiO3
5497;4601;H
4523;4610;HgS
22475;4611;SnC
17907;4625;ScP
4804;46269;Na5Al3F14
29018;4627;CdPd
4826;46358;CoTe2
10182;4659;AgCl
9672;4660;Sb
4885;46612;UCl5
4888;46624;TaPCl10
10445;4664;DyAl
14034;4665;PbS
30534;4668;HgPd
29013;4672;NdCd
8162;4674;GdAs
4933;46812;B4H5
4935;46818;Cs2Pd3S4
22476;4692;SnC
17353;4694;ZnTe
22221;4696;NiC
4974;46974;Nd4S3Br6
17383;4710;HfPt
8155;4714;TbAs
5039;47234;B7H10
5042;47246;Cs3Zr2I9
8115;4734;Ga
5076;47390;AgNO3
18147;4742;TbTe
30535;4744;HgPt
30537;4749;ZrHg
17898;4752;TiO
14052;4755;PrTe
5115;47551;K2CaNiN6O12
8163;4761;GdSb
21451;4787;TcB
30533;4788;NiHg
13784;4789;NbS
14051;4792;PrSb
5205;47925;Y2SiO5
5207;47933;Na3Li3Sc2F12
5208;47937;Na3Li3In2F12
20468;4794;NiN
5227;48013;SNClO4
4578;4802;MnSe
10729;4804;GdAu
17657;4805;TbMg
18169;4806;TmTl
10986;4807;CaHg
17402;4808;LaHg
5279;48229;Fe2Mo3O8
5310;48351;CsNdO2
12061;4844;Ne
12062;4845;Ne
12064;4847;Ne
5341;48472;H4N2O3
5385;48656;Sm2O3
8165;4866;DySb
4579;4870;MnSe
17404;4871;LiHg
17660;4873;MgTl
18172;4874;YTl
5407;48748;B3H5
5414;48776;CaV2O4
3311;4880;SnP
5430;48845;Tl2O3
5432;48856;Er2O3
5433;48861;Ho2O3
5434;48866;Dy2O3
5435;48871;Gd2O3
5460;48971;U2NiO6
5461;48977;U2CoO6
5468;49011;UCl2O
18967;4904;Li
19480;4905;I
12060;4907;Ne
12063;4908;Ne
5516;49177;B2H3
8164;4918;DyAs
17661;4919;TmMg
5624;4944;SrS
5625;4948;SrSe
5626;4955;CaS
4177;4961;He
14036;4964;TePb
5633;49641;LaCoO3
29020;4966;PrCd
29022;4967;CdPt
5627;4976;MgS
5673;49808;CoO
5701;49925;LiCoO2
6912;5002;CrN
5727;50029;Rb6O
5767;50201;ZrCuF6
14035;5021;PbSe
5772;50225;Al5Co2
5578;5023;VO
22263;5029;YC
29023;5031;CdPt
17406;5033;LuHg
18174;5034;YbTl
10991;5035;CaIn
17407;5036;MgHg
17663;5037;YMg
20737;5038;BeO
10480;5039;AlIr
10736;5040;HoAu
18176;5041;TmZn
2562;5057;Kr
5859;50598;SrVSi2O7
5867;50634;NaBH8O7
5868;50641;La3Re2O9
5876;50672;CaTi4Cu3O12
12065;5073;Ne
12074;5080;Ne
4672;5084;Pa
5932;50905;ZnBr2
8159;5092;TbSe
5936;50922;C2N
17655;5093;SrMg
8166;5095;DyTe
8167;5096;ErAs
29029;5099;ScCd
30309;5100;GaNi
5613;5101;HBr
9972;5103;ZrPd
10997;5105;CaPb
17413;5108;MnHg
1797;5115;NbN
5999;51182;LiAlSi4O10
6007;51215;CaGeO3
12067;5129;Ne
12069;5130;Ne
12070;5131;Ne
12073;5133;Ne
17557;5139;La
22474;5140;GeC
13762;5144;TaN
14025;5145;TmP
8154;5146;TbP
17399;5147;InHg
6117;5149;HgTe
31334;5151;FePt
17414;5153;MnHg
29034;5155;SmCd
6093;51580;B5H11
6111;51650;Gd10C4Cl17
6120;51688;Mn2Si2Pb2O9
6123;51700;LiH2SO4
3084;5174;WC
4110;5176;CsCl
