material_id;formula_pretty
mp-668156;SiO2
mp-668158;SiO2
mp-668159;SiO2
mp-668160;SiO2
mp-668161;SiO2
mp-668162;SiO2
mp-668164;SiO2
mp-668165;SiO2
mp-668166;SiO2
mp-668167;SiO2
mp-668168;SiO2
mp-668169;SiO2
mp-668170;SiO2
mp-668171;SiO2
mp-668173;SiO2
mp-668178;SiO2
mp-668180;SiO2
mp-668189;SiO2
mp-668310;SiO2
mp-668402;SiO2
mp-668406;SiO2
mp-668409;SiO2
mp-668415;SiO2
mp-668512;SiO2
mp-668541;SiO2
mp-668693;SiO2
mp-668723;SiO2
mp-668740;Ga2PdI8
mp-668849;SiO2
mp-668883;SiO2
mp-668936;SiO2
mp-668945;SiO2
mp-668980;SiO2
mp-669096;SiO2
mp-669125;LaGaO3
mp-669242;Ba3In2O6
mp-669251;LaGaO3
mp-669283;NdCl3
mp-669316;CsIO3
mp-669332;Mn3Bi
mp-669426;SiO2
mp-669499;Ba2LaTaO6
mp-669531;SiO2
mp-669673;PNF2
mp-669740;SiO2
mp-669744;BaPdS2
mp-669750;YClO
mp-669752;CaSnO3
mp-669755;SiO2
mp-669776;SiO2
mp-669782;CsK(ClO4)2
mp-669822;CSO
mp-669845;K2SnCl6
mp-669864;CuSe3Br
mp-669916;RhF3
mp-670050;Nd2CuO4
mp-670210;LiBiF6
mp-670242;KCuO2
mp-670268;BaHgO2
mp-670351;SiO2
mp-670357;SiO2
mp-670367;NaGdCl4
mp-670380;K3AuO
mp-670416;Ba2S3
mp-670551;K2NaAlAs2
mp-670592;SiO2
mp-670681;SiO2
mp-670734;LiBeSb
mp-670754;P2Pt
mp-670924;SmBrO
mp-671087;Rb3NbO8
mp-671112;SiO2
mp-671159;KAuSe
mp-671169;K4CdAs2
mp-671187;Hf(Te2Cl3)2
mp-671218;SnSe2
mp-671255;Li4TeO5
mp-671412;TlInS2
mp-671472;BaHf(PO4)2
mp-671613;PrClO
mp-671867;SiO2
mp-672093;SiO2
mp-672114;SiO2
mp-672298;Eu(MnGe)2
mp-672408;SiO2
mp-672413;EuClF
mp-672421;Pr2SeO2
mp-672480;SeO2
mp-672702;UInNi4
mp-672821;Rb2PtF6
mp-672869;SiO2
mp-672873;LiB(CN)4
mp-672949;SiO2
mp-673168;SiO2
mp-677991;SiO2
mp-678011;SiO2
mp-678047;ErSCl
mp-678065;SiO2
mp-678071;CaH2(CO2)2
mp-678081;SiO2
mp-678082;IBr
mp-678140;CaSnO3
mp-678209;SiO2
mp-678441;SiO2
mp-678482;SiO2
mp-678488;SiO2
mp-678490;SiO2
mp-678491;SiO2
mp-678498;SiO2
mp-678501;SiO2
mp-678508;SeO2
mp-678511;SiO2
mp-678582;RbAuI3
mp-678606;K3Bi
mp-678653;LaZnSbO
mp-678654;SiO2
mp-678656;SiO2
mp-678749;SiO2
mp-678918;SiO2
mp-678966;SiO2
mp-679005;Rb2RhF6
mp-679009;Nb2O5
mp-679086;Sr2NCl
mp-679160;CaCu(GeO3)2
mp-679202;Li7P3S11
mp-679346;PNF2
mp-679354;SiO2
mp-679359;SiO2
mp-679774;TbAgTe2
mp-679964;Bi2Se3
mp-680204;SiO2
mp-680222;SiO2
mp-680346;B5H9N
mp-680353;SiO2
mp-680651;NaAg3O2
mp-680836;Ta4Te9I4O
mp-680894;SrCuF4
mp-680944;Nb2O5
mp-680971;SiO2
mp-681091;Li2Si2O5
mp-681095;SiO2
mp-681203;Ba2LaTaO6
mp-681216;Sr2LiSc(B2O5)2
mp-681307;SiO2
mp-681335;Bi12PtCl12
mp-681348;Sr2VO4
mp-681509;SiO2
mp-681510;SiO2
mp-681518;SiO2
mp-681528;SiO2
mp-681563;Li2Si2O5
mp-681608;SeO2
mp-681710;Li3SbO4
mp-681857;CaH2(CO2)2
mp-681858;SiO2
mp-681923;Nb2O5
mp-682001;SiO2
mp-682035;PNF2
mp-682525;CsSb(PO4)2
mp-682547;CaF2
mp-682646;SiO2
mp-682676;GeBi4Te7
mp-682789;YClO
mp-682815;Si2Os3C12(ClO2)6
mp-682905;SiO2
mp-682913;SiO2
mp-683103;SiO2
mp-683539;SiO2
mp-683541;SiO2
mp-683542;SiO2
mp-683557;SiO2
mp-683558;SiO2
mp-683559;SiO2
mp-683560;SiO2
mp-683568;SiO2
mp-683569;SiO2
mp-683570;SiO2
mp-683947;SiO2
mp-683952;SiO2
mp-683953;SiO2
mp-683970;SiO2
mp-684232;SiO2
mp-684904;K2O
mp-685184;SiO2
mp-686818;PrClO
mp-686886;SiO2
mp-686986;EuClF
mp-686987;SiO2
mp-686995;Cs2KRhF6
mp-687347;SiO2
mp-687403;TlInS2
mp-687500;K4CdAs2
mp-687612;LiBeSb
mp-687755;SmBrO
mp-687762;SnSe2
mp-687863;SnSe2
mp-688147;NaGdCl4
mp-688197;SiO2
mp-688216;SiO2
mp-688304;KCuO2
mp-688330;BaHgO2
mp-688354;LiBiF6
mp-688483;SiO2
mp-688505;Nd2CuO4
mp-688601;SiO2
mp-688640;SiO2
mp-688715;CuSe3Br
mp-688875;CaSnO3
mp-688878;CsK(ClO4)2
mp-688918;YClO
mp-688999;PNF2
mp-689025;BaPdS2
mp-689049;YClO
mp-689135;TlInS2
mp-689263;TlInS2
mp-689384;SiO2
mp-689410;SiO2
mp-689426;TlInS2
mp-689432;Ba3In2O6
mp-689455;CsIO3
mp-689552;SiO2
mp-689560;NdCl3
mp-689577;Na
mp-689682;Na
mp-689724;SiO2
mp-689813;Na
mp-689954;Li2WO4
mp-690174;KBCF6
mp-690228;SiO2
mp-690459;KPS3
mp-690569;Sr2Sn
mp-690623;K3Bi
mp-690644;TlInS2
mp-690711;TlP(HO2)2
mp-691068;SiO2
mp-691089;SiO2
mp-691351;LaGaO3
mp-691624;SiO2
mp-691625;SiO2
mp-691628;SiO2
mp-691632;SiO2
mp-691635;SiO2
mp-691637;SiO2
mp-691638;SiO2
mp-691639;SiO2
mp-691641;SiO2
mp-691643;SiO2
mp-691645;SiO2
mp-691646;SiO2
mp-691647;SiO2
mp-691648;SiO2
mp-691649;SiO2
mp-691650;SiO2
mp-691651;SiO2
mp-691652;SiO2
mp-691653;SiO2
mp-691655;SiO2
mp-691656;SiO2
mp-691662;SiO2
mp-691664;SiO2
mp-691782;SiO2
mp-691853;SiO2
mp-691857;SiO2
mp-691860;SiO2
mp-691939;SiO2
mp-692;Tb2C
mp-692097;SiO2
mp-692131;Ga2PdI8
mp-6922;SiO2
mp-692264;SiO2
mp-692407;SiO2
mp-692785;Hf(Te2Cl3)2
mp-692940;BaHf(PO4)2
mp-6930;SiO2
mp-693085;SiO2
mp-693220;SiO2
mp-693242;SiO2
mp-693672;PNF2
mp-693690;PNF2
mp-694033;SiO2
mp-694134;PNF2
mp-694179;Nb2O5
mp-694188;SiO2
mp-694216;Nb2O5
mp-694361;SeO2
mp-6945;SiO2
mp-6947;SiO2
mp-694710;Rb2PtF6
mp-694874;KCu3Te2
mp-695752;SiO2
mp-695834;CSO
mp-695973;Bi2Te2S
mp-696396;NaHCO3
mp-697267;TlP(HO2)2
mp-697384;SiO2
mp-697433;SiO2
mp-697443;SiO2
mp-697453;SiO2
mp-697462;SiO2
mp-697498;SiO2
mp-697519;SiO2
mp-697583;SiO2
mp-697584;SiO2
mp-698897;SiO2
mp-698926;ErSCl
mp-698942;SiO2
mp-698955;SiO2
mp-698959;IBr
mp-699004;CaSnO3
mp-699197;SiO2
mp-699292;SiO2
mp-699732;SiO2
mp-699743;SiO2
mp-699746;SiO2
mp-699750;SiO2
mp-699755;SeO2
mp-699841;K3Bi
mp-699866;LaZnSbO
mp-699873;SiO2
mp-699879;SiO2
mp-699965;RbAuI3
mp-7000;SiO2
mp-700210;Nb2O5
mp-700211;Rb2RhF6
mp-700377;Li7P3S11
mp-700519;SiO2
mp-700896;Bi2Se3
mp-701092;SrCuF4
mp-701265;Li2Si2O5
mp-701310;SiO2
mp-701541;Sr2VO4
mp-701702;SiO2
mp-701726;SiO2
mp-701977;SiO2
mp-702006;Nb2O5
mp-702119;SiO2
mp-702518;CsSb(PO4)2
mp-702535;CaF2
mp-702638;SiO2
mp-702663;SiO2
mp-702728;YClO
mp-702763;Si2Os3C12(ClO2)6
mp-702830;SiO2
mp-7029;SiO2
mp-702968;SiO2
mp-703242;SiO2
mp-703244;SiO2
mp-703357;SiO2
mp-703358;SiO2
mp-703402;SiO2
mp-703509;PrClO
mp-703578;Cs2KRhF6
mp-703587;SiO2
mp-703599;K3Bi
mp-703699;SiO2
mp-703788;SiO2
mp-704127;SiO2
mp-704128;SiO2
mp-704395;SiO2
mp-704745;Cu8O
mp-704824;BaHgO2
mp-704829;Cu8O
mp-705546;Sb2(SO4)3
mp-705764;SiO2
mp-706365;SiO2
mp-706883;CaFeF5
mp-707377;RbHSO4
mp-707535;H4C(N2O)2
mp-707554;KCuO2
mp-707627;Sr2Sn
mp-708043;K3Bi
mp-708072;EuClF
mp-708200;K4CdAs2
mp-708220;KAuSe
mp-708268;K2NaAlAs2
mp-708325;Cs2KRhF6
mp-7087;SiO2
mp-708733;SiO2
mp-708781;KBCF6
mp-708806;KPS3
mp-708874;YClO
mp-709043;SiO2
mp-709049;SiO2
mp-709402;SiO2
mp-709526;SiO2
mp-709531;SiO2
mp-709559;SiO2
mp-709568;SiO2
mp-709570;SiO2
mp-709571;SiO2
mp-709572;SiO2
mp-709573;SiO2
mp-709574;SiO2
mp-709576;SiO2
mp-709579;SiO2
mp-709582;SiO2
mp-709609;SiO2
mp-709614;SiO2
mp-709615;SiO2
mp-709619;SiO2
mp-709622;SiO2
mp-709627;SiO2
mp-709630;SiO2
mp-709662;SiO2
mp-709668;SiO2
mp-709675;SiO2
mp-709679;SiO2
mp-709716;SiO2
mp-709786;SiO2
mp-709806;SiO2
mp-709908;SiO2
mp-709923;SiO2
mp-710009;SiO2
mp-710243;SiO2
mp-710319;SiO2
mp-710411;SiO2
mp-710567;Hf(Te2Cl3)2
mp-710767;PNF2
mp-710978;SiO2
mp-711386;SiO2
mp-711420;Nb2O5
mp-711512;SeO2
mp-711576;Nb2O5
mp-711651;Rb2PtF6
mp-711702;KCu3Te2
mp-711878;SiO2
mp-711895;SiO2
mp-711898;SiO2
mp-712209;RbAuI3
mp-712216;K3Bi
mp-712464;SrCuF4
mp-712945;Sr2VO4
mp-712986;SiO2
mp-713054;SiO2
mp-713078;Si2Os3C12(ClO2)6
mp-713124;SiO2
mp-713433;SiO2
mp-713436;SiO2
mp-713438;SiO2
mp-713510;SiO2
mp-713528;SiO2
mp-713529;SiO2
mp-714342;Sr2Sn
mp-714485;SiO2
mp-714767;SiO2
mp-714811;KPS3
mp-714948;Nb2O5
mp-715000;SiO2
mp-715001;SiO2
mp-715002;SiO2
mp-715074;SiO2
mp-715141;BaHgO2
mp-715340;KCu3Te2
mp-715430;SiO2
mp-715665;SiO2
mp-715820;SiO2
mp-716155;SiO2
mp-716231;SiO2
mp-716362;SiO2
mp-716364;SiO2
mp-716371;SiO2
mp-716375;PNF2
mp-716427;PNF2
mp-716815;SiO2
mp-716915;SiO2
mp-717079;SiO2
mp-717412;PNF2
mp-718401;Nb2O5
mp-718432;SiO2
mp-718441;SiO2
mp-718534;SiO2
mp-718602;BaHgO2
mp-718799;SiO2
mp-719089;SeO2
mp-719128;SiO2
mp-719365;SeO2
mp-719442;Sb2(SO4)3
mp-719542;SiO2
mp-719616;SeO2
mp-721763;SiO2
mp-721764;SiO2
mp-722043;K2MgH4
mp-722544;CSO
mp-722607;Mg2FeH6
mp-722720;Mg2FeH6
mp-722877;Mg2FeH6
mp-723209;SiO2
mp-723443;SiO2
mp-723857;Nb2O5
mp-724003;SiO2
mp-724004;SiO2
mp-724018;SiO2
mp-724019;SiO2
mp-724022;SiO2
mp-724026;SiO2
mp-724049;SiO2
mp-724481;SiO2
mp-724506;SiO2
mp-724525;SiO2
mp-724529;SiO2
mp-724531;SiO2
mp-724532;SiO2
mp-724613;SiO2
mp-724629;SiO2
mp-724654;SiO2
mp-724657;SiO2
mp-724715;SiO2
mp-725370;SiO2
mp-725538;TlP(HO2)2
mp-726;SeO2
mp-727083;TlP(HO2)2
mp-728047;SiO2
mp-728758;SiO2
mp-728775;H4C(N2O)2
mp-728790;SiO2
mp-728791;SiO2
mp-728804;SiO2
mp-728812;SiO2
mp-728817;PNF2
mp-728819;KVH4O7
mp-728904;SiO2
mp-729356;SiO2
mp-729367;RbHSO4
mp-729371;SiO2
mp-729376;SiO2
mp-729378;SiO2
mp-729382;SiO2
mp-729385;SiO2
mp-729406;SiO2
mp-729852;SiO2
mp-729912;SiO2
mp-730;P2Pt
mp-730351;K2MgH4
mp-730386;SiO2
mp-730831;SiO2
mp-730870;CSO
mp-731058;SiO2
mp-731066;SiO2
mp-731286;SiO2
mp-731569;SiO2
mp-731570;SiO2
mp-731663;SiO2
mp-731959;TlP(HO2)2
mp-732134;SiO2
mp-732135;SiO2
mp-732138;SiO2
mp-732139;SiO2
mp-732171;NaHCO3
mp-732312;TlP(HO2)2
mp-732383;SiO2
mp-732388;SiO2
mp-733325;H4C(N2O)2
mp-733371;SiO2
mp-733790;SiO2
mp-733951;SiO2
mp-734763;SiO2
mp-734775;SiO2
mp-734910;K2MgH4
mp-735284;SiO2
mp-735288;SiO2
mp-735451;SiO2
mp-735452;SiO2
mp-735453;SiO2
mp-735454;SiO2
mp-735455;SiO2
mp-735456;SiO2
mp-735457;SiO2
mp-735458;SiO2
mp-735720;SiO2
mp-735793;SiO2
mp-735811;SiO2
mp-736281;SiO2
mp-736282;SiO2
mp-736301;SiO2
mp-736586;SiO2
mp-736590;SiO2
mp-736648;SiO2
mp-736678;SiO2
mp-736680;SiO2
mp-736768;SiO2
mp-737055;H4C(N2O)2
mp-738074;RbHSO4
mp-738808;SiO2
mp-738825;Nb2O5
mp-739106;SiO2
mp-740591;K2SnCl6
mp-740608;K2SnCl6
mp-740634;PNF2
mp-740636;SiO2
mp-740642;SiO2
mp-740864;SiO2
mp-740891;SiO2
mp-740909;SiO2
mp-740912;SiO2
mp-740917;SiO2
mp-741656;SiO2
mp-742031;SiO2
mp-742194;SiO2
mp-742223;SiO2
mp-742332;SiO2
mp-742416;SiO2
mp-742438;SiO2
mp-742564;SiO2
mp-742633;SiO2
mp-742673;SiO2
mp-742998;TlP(HO2)2
mp-743058;SiO2
mp-743385;SiO2
mp-743476;SiO2
mp-744506;SiO2
mp-744674;KVH4O7
mp-744705;SiO2
mp-744833;SiO2
mp-745014;B7H10
mp-745031;SiO2
mp-745295;SiO2
mp-746110;SiO2
mp-746148;SiO2
mp-746234;SiO2
mp-746244;SiO2
mp-746271;SiO2
mp-746368;SiO2
mp-746480;SiO2
mp-746484;SiO2
mp-746563;SiO2
mp-746689;Nb2O5
mp-746750;SiO2
mp-746861;SiO2
mp-746880;SiO2
mp-746894;SiO2
mp-747357;SiO2
mp-747412;SiO2
mp-747728;K2SnCl6
mp-747989;SiO2
mp-748218;SiO2
mp-748542;SiO2
mp-748553;SiO2
mp-748591;SiO2
mp-748594;PNF2
mp-748603;SiO2
mp-748692;SiO2
mp-748794;SiO2
mp-748799;SiO2
mp-748806;SiO2
mp-749152;SiO2
mp-749158;SiO2
mp-749180;SiO2
mp-749272;SiO2
mp-7495;Li2Si2O5
mp-749706;TlP(HO2)2
mp-749825;SiO2
mp-749834;NaHCO3
mp-749863;B7H10
mp-749993;SiO2
mp-750177;SiO2
mp-750239;SiO2
mp-750429;TlP(HO2)2
mp-750604;K2SnCl6
mp-750689;K2SnCl6
mp-750829;SiO2
mp-750903;B7H10
mp-750983;SiO2
mp-753890;Ni2H
mp-754;Te2Rh
mp-755894;Li2O
mp-7648;SiO2
mp-766361;Nb2O5
mp-768457;Sb2(SO4)3
mp-768484;Sb2(SO4)3
mp-768486;Sb2(SO4)3
mp-768500;Sb2(SO4)3
mp-776016;K2O
mp-776081;K2O
mp-776104;K2O
mp-776896;Nb2O5
mp-777615;Sb2(SO4)3
mp-778;Fe2P
mp-7832;BW
mp-787705;K2O
mp-787709;K2O
mp-787738;K2O
mp-788100;Nb2O5
mp-7905;SiO2
mp-792571;Sb2(SO4)3
mp-792679;K2O
mp-793460;K2O
mp-793490;K2O
mp-793519;K2O
mp-794067;Nb2O5
mp-794420;Sb2(SO4)3
mp-794671;Nb2O5
mp-795162;Sb2(SO4)3
mp-795178;SiO2
mp-795179;SiO2
mp-795180;SiO2
mp-795359;SiO2
mp-795364;SiO2
mp-795369;SiO2
mp-795812;Li2WO4
mp-796167;Li2WO4
mp-7962;YbAgS2
mp-7963;YbAgS2
mp-796400;CaFeF5
mp-7986;CaSnO3
mp-8059;SiO2
mp-818661;KVH4O7
mp-8192;Rb2PtF6
mp-819501;Li2WO4
mp-820320;Li2WO4
mp-820425;Li2WO4
mp-820505;CaFeF5
mp-820721;Li2WO4
mp-821387;Li2WO4
mp-821582;CaFeF5
mp-821823;Li2WO4
mp-822521;Li2WO4
mp-824713;KVH4O7
mp-825155;KVH4O7
mp-825465;K3Ni2F7
mp-8267;KPS3
mp-833797;KVH4O7
mp-8342;SiO2
mp-834681;Li2WO4
mp-835041;K3Ni2F7
mp-8352;SiO2
mp-835825;K3Ni2F7
mp-835908;Li2WO4
mp-836185;Li2WO4
mp-836817;Li2WO4
mp-837481;Li2WO4
mp-838552;Li2WO4
mp-840832;KVH4O7
mp-841219;ErCu(WO4)2
mp-841749;ErCu(WO4)2
mp-841810;KVH4O7
mp-842021;ErCu(WO4)2
mp-842031;ErCu(WO4)2
mp-842099;CaFeF5
mp-842340;CaFeF5
mp-842366;ErCu(WO4)2
mp-842511;BaPdS2
mp-842611;Ba2S3
mp-842625;SiO2
mp-842665;SiO2
mp-842673;KAuSe
mp-842684;Li4TeO5
mp-842765;SiO2
mp-842768;SiO2
mp-842828;SiO2
mp-842878;RhF3
mp-842883;NaAg3O2
mp-842910;SiO2
mp-842967;SiO2
mp-842993;K2NaAlAs2
mp-842995;BaPdS2
mp-843035;KAuSe
mp-843149;SiO2
mp-843150;SiO2
mp-843157;Li2Si2O5
mp-843161;SeO2
mp-843440;K2NaAlAs2
mp-843515;SiO2
mp-843517;SiO2
mp-843518;SiO2
mp-843519;SiO2
mp-843520;SiO2
mp-843581;SiO2
mp-843600;SiO2
mp-843702;SiO2
mp-843721;SiO2
mp-844416;K2O
mp-844439;K2O
mp-844977;K2O
mp-845410;SiO2
mp-845458;SiO2
mp-845476;SiO2
mp-845526;SiO2
mp-845528;SiO2
mp-845548;SiO2
mp-845670;SiO2
mp-845689;SiO2
mp-845693;SiO2
mp-845694;SiO2
mp-845696;SiO2
mp-845697;SiO2
mp-845704;SiO2
mp-845778;SiO2
mp-845930;SiO2
mp-846106;PNF2
mp-846296;SiO2
mp-846297;SiO2
mp-846360;SiO2
mp-846373;Sb2(SO4)3
mp-846537;SiO2
mp-846546;SiO2
mp-846558;PNF2
mp-846578;SiO2
mp-846681;SiO2
mp-846683;SiO2
mp-846725;SiO2
mp-846753;SiO2
mp-846760;SiO2
mp-846774;KBCF6
mp-846838;SiO2
mp-8469;Li8IrO6
mp-846944;SiO2
mp-846992;Sb2(SO4)3
mp-847215;SiO2
mp-847216;SiO2
mp-847217;SiO2
mp-847219;K2SnCl6
mp-847221;SiO2
mp-847223;SiO2
mp-847232;SiO2
mp-847233;SiO2
mp-847252;SiO2
mp-847253;SiO2
mp-847459;SiO2
mp-847461;SiO2
mp-847778;SiO2
mp-847780;SiO2
mp-847801;SiO2
mp-847802;SiO2
mp-847803;SiO2
mp-847810;SiO2
mp-847907;SiO2
mp-847964;SiO2
mp-848394;SiO2
mp-848395;SiO2
mp-848429;SiO2
mp-848430;SiO2
mp-848431;SiO2
mp-848807;TlP(HO2)2
mp-848848;CSO
mp-852455;Nb2O5
mp-852681;Sb2(SO4)3
mp-852685;Sb2(SO4)3
mp-852695;Sb2(SO4)3
mp-852696;Sb2(SO4)3
mp-853999;Li2O
mp-855364;Nb2O5
mp-855570;Sb2(SO4)3
mp-855571;Sb2(SO4)3
mp-855577;Sb2(SO4)3
mp-855635;Sb2(SO4)3
mp-855879;Nb2O5
mp-856457;Sb2(SO4)3
mp-859306;SiO2
mp-859313;SiO2
mp-860047;TlP(HO2)2
mp-860170;NaHCO3
mp-8602;SiO2
mp-862141;Li2O
mp-863168;Li2O
mp-863989;SiO2
mp-863990;SiO2
mp-864017;TlP(HO2)2
mp-864146;RbHSO4
mp-864462;RbHSO4
mp-864995;DyAl3
mp-865274;TlInS2
mp-866269;TlInS2
mp-866429;TlInS2
mp-866540;TlInS2
mp-870431;Cu8O
mp-870432;Cu8O
mp-870914;Cu8O
mp-870915;Cu8O
mp-871086;Cu8O
mp-871087;Cu8O
mp-8796;Sr2LiSc(B2O5)2
mp-888376;Ni2H
mp-902243;Ni2H
mp-903003;Ni2H
mp-905012;ScMn2
mp-905039;TaMn2
mp-905491;YbSnPd
mp-905499;YbSnPd
mp-905538;CaSnO3
mp-905552;ZrGaPt
mp-905889;LaPIr
mp-906027;RhF3
mp-906046;Na
mp-906090;Sc2AlC
mp-906162;Zr2SnC
mp-906261;LaN
mp-906284;LaN
mp-906552;ErSnAu
mp-906570;ErSnAu
mp-906627;RbUAgS3
mp-906682;DyZnRh
mp-906792;Ce2InPd2
mp-906824;CeMgNi4
mp-906846;Ca3Ga3Ir2
mp-9069;K2NaAlAs2
mp-907022;GdInIr
mp-907150;TbCl
mp-907151;TbCl
mp-907187;TiSi2
mp-907274;NpSi2
mp-907386;Li2CeSb2
mp-907401;Ca(AsPd)2
mp-907438;CsIO3
mp-907458;TiCl2
mp-907519;Ce2TeO2
mp-907835;CeC2
mp-908100;CrHgF6
mp-908203;UReB3
mp-908395;Te2Rh
mp-908430;Pu2O3
mp-908953;Sc3In
mp-909050;BaTaS3
mp-909429;ScCl
mp-909447;Yb(MnAs)2
mp-909604;CaAsAu
mp-909639;KAg3Se2
mp-909728;Ni3(SnS)2
mp-909797;U2SeN2
mp-909841;USbSe
mp-909861;Tb2C
mp-909870;Bi2Se3
mp-909876;AlCr2C
mp-910029;Re3B
mp-910061;Pr3AlC
mp-910131;Nd2CuO4
mp-910140;LaGeAu
mp-910160;TiSi2
mp-910364;Na
mp-910396;LaGaO3
mp-910466;ZrCuSi
mp-910556;TbMnSi
mp-910564;ErSiRu
mp-910583;LuTiGe
mp-910873;Tb2Ge2Ru
mp-910909;Sc2C
mp-910924;SrN
mp-911042;Sm3GaC
mp-911186;ScRh3C
mp-911411;CuAuSe4
mp-911555;LiAl
mp-911790;Ca2PbAu2
mp-911941;Ca2InN
mp-911956;NiI2
mp-912079;TbPbAu
mp-912080;TbAu
mp-912086;ScAu
mp-912109;TiBe2
mp-912143;Ca3(GaNi)4
mp-912228;Ce3Sn
mp-912392;DyIr3
mp-912434;MnGaPt
mp-912580;HgPt
mp-912590;Nb3Ir
mp-912653;LuMn5
mp-912684;NdNiSn
mp-912698;Ni4Mo
mp-912856;PrB2Ir3
mp-913040;LiYGa4
mp-913241;DyAl3
mp-913248;DyAl3
mp-913308;Cu8O
mp-913353;BW
mp-913484;BPt
mp-913610;Pu2O3
mp-913835;TbIn3
mp-913846;ErIn3
mp-913863;InCu2
mp-913907;Sc3In
mp-913971;SiO2
mp-913975;SiO2
mp-913978;SiO2
mp-913990;CaCu(GeO3)2
mp-914218;Al2W
mp-914235;K3Bi
mp-914344;YbAgS2
mp-914498;HfOs2
mp-914501;NdOs2
mp-914525;DyAl3
mp-914556;Sr(GaAu)2
mp-914803;Ho2(GePt3)3
mp-914973;U6Fe16Si7
mp-915130;TbZnSn
mp-915289;SiO2
mp-915290;SiO2
mp-915291;SiO2
mp-915469;Yb(MnSi)2
mp-916509;Mn(GaS2)2
mp-916997;TmInCu2
mp-917021;Mn3Bi
mp-917142;TbMnSi
mp-917545;GdB2
mp-917578;Na2US3
mp-917633;YbCuAs2
mp-917748;LaGa3Pd2
mp-918386;ScMn2
mp-918402;TaMn2
mp-918444;TbMnSi
mp-918616;YbSnPd
mp-918634;YbSnPd
mp-918649;CaSnO3
mp-918652;ZrGaPt
mp-918835;LaPIr
mp-918907;Na
mp-918919;RhF3
mp-918943;Sc2AlC
mp-918995;Zr2SnC
mp-919032;LaN
mp-919051;LaN
mp-919364;ScMn2
mp-919393;TaMn2
mp-919435;TbMnSi
mp-919628;YbSnPd
mp-919645;CaSnO3
mp-919657;YbSnPd
mp-919670;ZrGaPt
mp-919836;LaPIr
mp-919913;RhF3
mp-919922;Na
mp-919951;Sc2AlC
mp-919989;Zr2SnC
mp-9200;K3AuO
mp-920034;LaN
mp-920050;LaN
mp-920250;ErSnAu
mp-920262;ErSnAu
mp-920306;RbUAgS3
mp-920344;DyZnRh
mp-920415;Ce2InPd2
mp-920428;CeMgNi4
mp-920490;Ca3Ga3Ir2
mp-920556;GdInIr
mp-920632;TbCl
mp-920633;TbCl
mp-920661;TiSi2
mp-920731;NpSi2
mp-920791;Ca(AsPd)2
mp-920798;Li2CeSb2
mp-920812;CsIO3
mp-920815;TiCl2
mp-920926;Rb2As3
mp-921070;Er3AlC
mp-921098;NpAs2
mp-921272;ErSnAu
mp-921275;ErSnAu
mp-921329;RbUAgS3
mp-921364;DyZnRh
mp-921434;Ce2InPd2
mp-921451;CeMgNi4
mp-921587;GdInIr
mp-921606;Ca3Ga3Ir2
mp-921648;TbCl
mp-921655;TbCl
mp-921679;TiSi2
mp-921755;NpSi2
mp-921823;Li2CeSb2
mp-921828;Ca(AsPd)2
mp-921863;CsIO3
mp-921874;TiCl2
mp-921924;Ce2TeO2
mp-922154;Ce2TeO2
mp-922378;CeC2
mp-922571;CrHgF6
mp-922643;UReB3
mp-922743;Te2Rh
mp-922771;Pu2O3
mp-923170;CeC2
mp-923359;CrHgF6
mp-923405;UReB3
mp-923525;Te2Rh
mp-923555;Pu2O3
mp-923878;Sc3In
mp-923937;BaTaS3
mp-924415;ScCl
mp-924461;Yb(MnAs)2
mp-924543;Sc3In
mp-924572;BaTaS3
mp-924701;CaAsAu
mp-924731;KAg3Se2
mp-924798;Ni3(SnS)2
mp-924829;U2SeN2
mp-924866;USbSe
mp-924882;Tb2C
mp-924887;Bi2Se3
mp-924891;AlCr2C
mp-925162;ScCl
mp-925163;Yb(MnAs)2
mp-925248;CaAsAu
mp-925288;KAg3Se2
mp-925356;U2SeN2
mp-925357;Ni3(SnS)2
mp-925428;USbSe
mp-925566;Pr3AlC
mp-925597;LaGeAu
mp-925598;TiSi2
mp-925622;Tb2C
mp-925633;GdB2
mp-925639;Re3B
mp-925654;Nd2CuO4
mp-9258;SiO2
mp-925855;Bi2Se3
mp-925864;AlCr2C
mp-925986;Re3B
mp-926004;Pr3AlC
mp-926034;GdB2
mp-926056;LaGeAu
mp-926067;Nd2CuO4
mp-926081;TiSi2
mp-926191;Na
mp-926207;LaGaO3
mp-926287;ZrCuSi
mp-926328;TbMnSi
mp-926329;ErSiRu
mp-926337;LuTiGe
mp-926400;Na2US3
mp-926540;Tb2Ge2Ru
mp-926547;Sc2C
mp-926552;SrN
mp-926622;Sm3GaC
mp-926703;Na
mp-926734;LaGaO3
mp-926810;ZrCuSi
mp-926856;TbMnSi
mp-926867;ErSiRu
mp-926876;Na2US3
mp-926882;LuTiGe
mp-927055;Tb2Ge2Ru
mp-927083;Sc2C
mp-927087;SrN
mp-927139;Sm3GaC
mp-927244;ScRh3C
mp-927340;YbCuAs2
mp-927372;CuAuSe4
mp-927451;LiAl
mp-927665;ScRh3C
mp-927754;YbCuAs2
mp-927761;Ca2PbAu2
mp-927806;CuAuSe4
mp-927902;LiAl
mp-928042;NiI2
mp-928063;Ca2InN
mp-928117;ScAu
mp-928134;TbPbAu
mp-928152;TbAu
mp-928216;TiBe2
mp-928241;Ce3Sn
