material_id;spacegroup
mp-673168;C2
mp-677991;C2/c
mp-678011;Pbcn
mp-678047;Pmmn
mp-678065;C2/c
mp-678071;P4_12_12
mp-678081;P1
mp-678082;Cmcm
mp-678140;Pm-3m
mp-678209;P4_122
mp-678441;Pmmn
mp-678482;P6_3/mmc
mp-678488;I4/mcm
mp-678490;P-4n2
mp-678491;P4_2/mcm
mp-678498;Fddd
mp-678501;R-3m
mp-678508;Pmc2_1
mp-678511;I4_1/amd
mp-678582;C2/m
mp-678606;P6_3cm
mp-678653;P4/nmm
mp-678654;Ia3
mp-678656;I2_13
mp-678749;I4_122
mp-678918;P2/c
mp-678966;R-3c
mp-679005;P-3m1
mp-679009;C2/m
mp-679086;R-3m
mp-679160;P2_1/c
mp-679202;P-1
mp-679346;P2_1/c
mp-679354;Cc
mp-679359;P4_12_12
mp-679774;P-42_1m
mp-679964;Pnma
mp-680204;C2/m
mp-680222;P6/mmm
mp-680346;Pnma
mp-680353;P2_13
mp-680651;Ibam
mp-680836;C2/c
mp-680894;I4/mcm
mp-680944;P1
mp-680971;C2/c
mp-681091;Pbcn
mp-681095;P6/mmm
mp-681203;C2/m
mp-681216;P2_1/c
mp-681307;Cmc2_1
mp-681335;P1
mp-681348;Pna2_1
mp-681509;P4_32_12
mp-681510;C222_1
mp-681518;Ima2
mp-681528;P2
mp-681563;Ccc2
mp-681608;P4_2/mbc
mp-681710;P2/c
mp-681857;P4_32_12
mp-681858;C2/m
mp-681923;C2/c
mp-682001;Pmn2_1
mp-682035;P2_1/c
mp-682525;P-3
mp-682547;Pnma
mp-682646;Fd-3m
mp-682676;P-3m1
mp-682789;P4/nmm
mp-682815;P-1
mp-682905;Ama2
mp-682913;P4_32_12
mp-683103;Fd-3m
mp-683539;Cc
mp-683541;C2
mp-683542;C2
mp-683557;Pm
mp-683558;P1
mp-683559;P1
mp-683560;I2_12_12_1
mp-683568;P1
mp-683569;P1
mp-683570;P1
mp-683947;P-1
mp-683952;Pm-3n
mp-683953;Ia-3d
mp-683970;Pmmm
mp-684232;P-1
mp-684904;C2/c
mp-685184;P1
mp-686818;P4/nmm
mp-686886;R-3m
mp-686986;P4/nmm
mp-686987;P3_221
mp-686995;Fm-3m
mp-687347;C2/m
mp-687403;P6_3/mmc
mp-687500;R-3m
mp-687612;P6_3mc
mp-687755;P4/nmm
mp-687762;P-3m1
mp-687863;P-3m1
mp-688147;P-1
mp-688197;I-4
mp-688216;Pna2_1
mp-688304;Cmcm
mp-688330;R-3m
mp-688354;R-3
mp-688483;Ibam
mp-688505;I4/mmm
mp-688601;Ibam
mp-688640;Ibam
mp-688715;Pmna
mp-688875;Pnma
mp-688878;R-3m
mp-688918;R-3m
mp-688999;Cmc2_1
mp-689025;Cmcm
mp-689049;R-3m
mp-689135;R-3m
mp-689263;R-3m
mp-689384;Fm-3m
mp-689410;P2_1/m
mp-689426;R-3m
mp-689432;I4/mmm
mp-689455;Pmn2_1
mp-689552;Fm-3m
mp-689560;P6_3/m
mp-689577;Pm-3m
mp-689682;Pm-3m
mp-689724;C2/m
mp-689813;Pm-3m
mp-689954;R-3
mp-690174;P2_1/c
mp-690228;P2/c
mp-690459;Immm
mp-690569;Pnma
mp-690623;Fm-3m
mp-690644;C2/m
mp-690711;P2_1/c
mp-691068;P622
mp-691089;P622
mp-691351;Imma
mp-691624;Fd-3m
mp-691625;P23
mp-691628;P6_3/mmc
mp-691632;I-42m
mp-691635;R-3m
mp-691637;Pm-3n
mp-691638;P4_2/mbc
mp-691639;Pnnn
mp-691641;P622
mp-691643;Pa3
mp-691645;I4_122
mp-691646;Pcca
mp-691647;P6_422
mp-691648;Pccn
mp-691649;Pban
mp-691650;Pcca
mp-691651;P6_3/mcm
mp-691652;Pm-3n
mp-691653;Im-3m
mp-691655;I4/mcm
mp-691656;P-31m
mp-691662;P-31c
mp-691664;Ia3
mp-691782;P1
mp-691853;C2/m
mp-691857;R-3c
mp-691860;P2_12_12_1
mp-691939;R-3
mp-692;R-3m
mp-692097;Imm2
mp-692131;C2/m
mp-6922;P6_222
mp-692264;F4_132
mp-692407;P2_12_12_1
mp-692785;P-1
mp-692940;C2/m
mp-6930;P3_221
mp-693085;Imma
mp-693220;Cmcm
mp-693242;C2/c
mp-693672;Pna2_1
mp-693690;P2_1/c
mp-694033;C2
mp-694134;P2_1/c
mp-694179;I4/mmm
mp-694188;C2/m
mp-694216;P2
mp-694361;Pbam
mp-6945;P4_12_12
mp-6947;P4_2/mnm
mp-694710;P-3m1
mp-694874;C2/m
mp-695752;P6_422
mp-695834;Cm
mp-695973;C2/m
mp-696396;P2_1/c
mp-697267;P2_1/c
mp-697384;P4/nmm
mp-697433;I-4
mp-697443;Pbcm
mp-697453;Pmna
mp-697462;C2/c
mp-697498;Immm
mp-697519;Cmme
mp-697583;Cmce
mp-697584;Cmce
mp-698897;Pbcn
mp-698926;Pmmn
mp-698942;C2/c
mp-698955;P1
mp-698959;Cmcm
mp-699004;Pm-3m
mp-699197;P2_1/c
mp-699292;C2
mp-699732;P6_3/mmc
mp-699743;Fddd
mp-699746;P4_2/mcm
mp-699750;R-3m
mp-699755;Pmc2_1
mp-699841;P6_3cm
mp-699866;P4/nmm
mp-699873;Ia-3
mp-699879;I2_13
mp-699965;C2/m
mp-7000;P3_121
mp-700210;C2/m
mp-700211;P-3m1
mp-700377;P-1
mp-700519;P4_12_12
mp-700896;Pnma
mp-701092;I4/mcm
mp-701265;Pbcn
mp-701310;P6/mmm
mp-701541;Pna2_1
mp-701702;P4_32_12
mp-701726;P2
mp-701977;C2/m
mp-702006;C2/c
mp-702119;Pmn2_1
mp-702518;P-3
mp-702535;Pnma
mp-702638;Fd-3m
mp-702663;Immm
mp-702728;P4/nmm
mp-702763;P-1
mp-702830;P4_32_12
mp-7029;P4_32_12
mp-702968;Fd-3m
mp-703242;Pmmn
mp-703244;Imma
mp-703357;Imma
mp-703358;Pmmn
mp-703402;I-4
mp-703509;P4/nmm
mp-703578;Fm-3m
mp-703587;R-3m
mp-703599;Fm-3m
mp-703699;Imma
mp-703788;Pbcn
mp-704127;P1
mp-704128;P1
mp-704395;P-1
mp-704745;Amm2
mp-704824;P6_322
mp-704829;Cmmm
mp-705546;P2_1/c
mp-705764;Pnnm
mp-706365;C2/m
mp-706883;P2_1/c
mp-707377;Pc
mp-707535;P-1
mp-707554;Cmcm
mp-707627;Pnma
mp-708043;Fm-3m
mp-708072;P4/nmm
mp-708200;R-3m
mp-708220;Cmcm
mp-708268;Ibam
mp-708325;Fm-3m
mp-7087;P6_3/mmc
mp-708733;C2/m
mp-708781;P2_1/c
mp-708806;Immm
mp-708874;P4/nmm
mp-709043;P622
mp-709049;P622
mp-709402;P4/nbm
mp-709526;I-42m
mp-709531;Cmcm
mp-709559;Fd-3m
mp-709568;P-4c2
mp-709570;Pban
mp-709571;Pnnn
mp-709572;Pcca
mp-709573;P23
mp-709574;Pccn
mp-709576;Pcca
mp-709579;P6_3/mmc
mp-709582;P622
mp-709609;I4_122
mp-709614;R-3m
mp-709615;P6_422
mp-709619;P-31c
mp-709622;P-31m
mp-709627;Pm-3n
mp-709630;P4_2/mbc
mp-709662;I4/mcm
mp-709668;P4/nnc
mp-709675;Pa-3
mp-709679;Ia-3
mp-709716;P6_3/mcm
mp-709786;P1
mp-709806;Im-3m
mp-709908;Pm-3n
mp-709923;P2_12_12_1
mp-710009;C2/c
mp-710243;F4_132
mp-710319;P2_12_12_1
mp-710411;Imm2
mp-710567;P-1
mp-710767;Pna2_1
mp-710978;C2/c
mp-711386;C2/m
mp-711420;I4/mmm
mp-711512;Pbam
mp-711576;P2
mp-711651;P-3m1
mp-711702;C2/m
mp-711878;Immm
mp-711895;Pbcm
mp-711898;Pmna
mp-712209;C2/m
mp-712216;P6_3cm
mp-712464;I4/mcm
mp-712945;Pna2_1
mp-712986;P2_1/c
mp-713054;Ama2
mp-713078;P-1
mp-713124;P4_32_12
mp-713433;Fd-3m
mp-713436;C2
mp-713438;Cc
mp-713510;Fd-3m
mp-713528;C2
mp-713529;I2_12_12_1
mp-714342;Pnma
mp-714485;Imma
mp-714767;Pbcn
mp-714811;Immm
mp-714948;I4/mmm
mp-715000;Pm
mp-715001;P1
mp-715002;P1
mp-715074;P-1
mp-715141;P6_322
mp-715340;C2/m
mp-715430;Pnnm
mp-715665;C2
mp-715820;C2/m
mp-716155;P2_1/m
mp-716231;P2/c
mp-716362;P622
mp-716364;P622
mp-716371;C2/m
mp-716375;P2_1/c
mp-716427;Pna2_1
mp-716815;C2
mp-716915;Cmcm
mp-717079;C2/c
mp-717412;P2_1/c
mp-718401;P2
mp-718432;P4/nmm
mp-718441;Immm
mp-718534;Pbcn
mp-718602;P6_322
mp-718799;C2/c
mp-719089;Pmc2_1
mp-719128;C2/m
mp-719365;Pmc2_1
mp-719442;P2_1/c
mp-719542;Pnnm
mp-719616;Pmc2_1
mp-721763;Cmce
mp-721764;Ccce
mp-722043;I4/mmm
mp-722544;Cm
mp-722607;Fm-3m
mp-722720;Fm-3m
mp-722877;Fm-3m
mp-723209;P6/mmm
mp-723443;P2_1/m
mp-723857;P1
mp-724003;P-42_1c
mp-724004;P2_1/c
mp-724018;Fm-3c
mp-724019;P4/mbm
mp-724022;Fd-3c
mp-724026;C2/m
mp-724049;Im-3m
mp-724481;P4/nnc
mp-724506;R-3c
mp-724525;P-1
mp-724529;I4/mcm
mp-724531;Amm2
mp-724532;Ccce
mp-724613;P-1
mp-724629;P-42_1c
mp-724654;Pm-3n
mp-724657;Ia-3d
mp-724715;Imma
mp-725370;P6_222
mp-725538;P2_1/c
mp-726;P4_2/mbc
mp-727083;P2_1/c
mp-728047;I4_1/amd
mp-728758;P4/n
mp-728775;P-1
mp-728790;P4_2/nbc
mp-728791;Pm-3n
mp-728804;I4_1/acd
mp-728812;R-3
mp-728817;Pnma
mp-728819;P1
mp-728904;Imma
mp-729356;Fm-3m
mp-729367;Pc
mp-729371;Cmc2_1
mp-729376;C2/m
mp-729378;Ia-3d
mp-729382;Cm
mp-729385;I-42m
mp-729406;R-3c
mp-729852;P2_1/c
mp-729912;Cmcm
mp-730;Pa-3
mp-730351;I4/mmm
mp-730386;P-1
mp-730831;P2/m
mp-730870;Cm
mp-731058;Pmmm
mp-731066;Pn-3m
mp-731286;C2/m
mp-731569;R-3
mp-731570;Ia-3d
mp-731663;Cmcm
mp-731959;Pbcn
mp-732134;Pmmn
mp-732135;Pnma
mp-732138;I4/mmm
mp-732139;Pbcm
mp-732171;P2_1/c
mp-732312;P2_1/c
mp-732383;I-43m
mp-732388;Pmmn
mp-733325;P-1
mp-733371;Imma
mp-733790;P1
mp-733951;P4_2/mmc
mp-734763;P6/mmm
mp-734775;Ccce
mp-734910;I4/mmm
mp-735284;Im-3m
mp-735288;C2/m
mp-735451;Imma
mp-735452;I-4m2
mp-735453;Cmcm
mp-735454;Imm2
mp-735455;Imma
mp-735456;P4/nnc
mp-735457;P4/nmm
mp-735458;Ibam
mp-735720;P1
mp-735793;P1
mp-735811;P1
mp-736281;Ccce
mp-736282;Amm2
mp-736301;P-1
mp-736586;I4/mcm
mp-736590;R-3c
mp-736648;P-42_1c
mp-736678;Ia-3d
mp-736680;Pm-3n
mp-736768;Imma
mp-737055;P-1
mp-738074;Pc
mp-738808;P6_222
mp-738825;P1
mp-739106;P-1
mp-740591;P4/mnc
mp-740608;P2_1/c
mp-740634;Pnma
mp-740636;R-3
mp-740642;Pm-3n
mp-740864;Fm-3m
mp-740891;I-42m
mp-740909;C2/m
mp-740912;Cmc2_1
mp-740917;Ia-3d
mp-741656;P-1
mp-742031;P2/m
mp-742194;Pn-3m
mp-742223;P2_1/c
mp-742332;Pmmm
mp-742416;P6/m
mp-742438;C2/m
mp-742564;P6/mmm
mp-742633;Ia-3d
mp-742673;R-3
mp-742998;Pbcn
mp-743058;Cmce
mp-743385;Imma
mp-743476;Cm
mp-744506;P2_1/m
mp-744674;P1
mp-744705;P6/mmm
mp-744833;C2/m
mp-745014;P2_12_12_1
mp-745031;Im-3m
mp-745295;P-1
mp-746110;Ia-3d
mp-746148;I4/mcm
mp-746234;Amm2
mp-746244;Ccce
mp-746271;Pm-3n
mp-746368;P6_222
mp-746480;P4/nnc
mp-746484;R-3c
mp-746563;Imma
mp-746689;P1
mp-746750;P4/mbm
mp-746861;Fm-3c
mp-746880;Fd-3c
mp-746894;P-1
mp-747357;I-42m
mp-747412;Fm-3m
mp-747728;P4/mnc
mp-747989;R-3c
mp-748218;P2_1/c
mp-748542;P4_2/nbc
mp-748553;P4/n
mp-748591;I4_1/acd
mp-748594;Pnma
mp-748603;R-3
mp-748692;Pm-3n
mp-748794;Ia-3d
mp-748799;C2/m
mp-748806;Cmc2_1
mp-749152;C2/m
mp-749158;P6/m
mp-749180;P-1
mp-749272;Ia-3d
mp-7495;Ccc2
mp-749706;Pbcn
mp-749825;P2/m
mp-749834;P2_1/c
mp-749863;P2_12_12_1
mp-749993;Pn-3m
mp-750177;P6/mmm
mp-750239;R-3
mp-750429;P2_1/c
mp-750604;P2_1/c
mp-750689;P4/mnc
mp-750829;P6/mmm
mp-750903;P2_12_12_1
mp-750983;P6/m
mp-753890;P-3m1
mp-754;Pa-3
mp-755894;Pnma
mp-7648;C222_1
mp-766361;P-1
mp-768457;P2_1/c
mp-768484;C2/c
mp-768486;R-3
mp-768500;R-3c
mp-776016;Pbca
mp-776081;P2_1
mp-776104;P4_2/nmc
mp-776896;P2_12_12_1
mp-777615;Pbca
mp-778;P-62m
mp-7832;I4_1/amd
mp-787705;P2_1
mp-787709;Pbca
mp-787738;P4_2/nmc
mp-788100;P2_12_12_1
mp-7905;Ibam
mp-792571;Pbca
mp-792679;Pbca
mp-793460;P2_1
mp-793490;Pbca
mp-793519;P4_2/nmc
mp-794067;P2_12_12_1
mp-794420;Pbca
mp-794671;P2_12_12_1
mp-795162;Pbca
mp-795178;P1
mp-795179;P1
mp-795180;P1
mp-795359;P1
mp-795364;P1
mp-795369;P1
mp-795812;C2/c
mp-796167;R-3
mp-7962;I4_1/amd
mp-7963;I4_1/amd
mp-796400;P2_1/c
mp-7986;Pm-3m
mp-8059;P2_13
mp-818661;P1
mp-8192;P-3m1
mp-819501;C2/c
mp-820320;C2/c
mp-820425;R-3
mp-820505;P2_1/c
mp-820721;I4_1/amd
mp-821387;R-3
mp-821582;P2_1/c
mp-821823;I4_1/amd
mp-822521;I4_1/amd
mp-824713;P1
mp-825155;P1
mp-825465;I4/mmm
mp-8267;Immm
mp-833797;P1
mp-8342;P3_221
mp-834681;C2/c
mp-835041;I4/mmm
mp-8352;Fd-3m
mp-835825;I4/mmm
mp-835908;C2/c
mp-836185;I4_1/amd
mp-836817;C2/c
mp-837481;I4_1/amd
mp-838552;I4_1/amd
mp-840832;P1
mp-841219;P-1
mp-841749;P2/c
mp-841810;P1
mp-842021;P-1
mp-842031;P2/c
mp-842099;P2_1/c
mp-842340;P2_1/c
mp-842366;P-1
mp-842511;Cmcm
mp-842611;I4_1md
mp-842625;Cc
mp-842665;P1
mp-842673;Cmcm
mp-842684;P-1
mp-842765;I4/mcm
mp-842768;P-4n2
mp-842828;I4_1/amd
mp-842878;R-3c
mp-842883;Ibam
mp-842910;C2/c
mp-842967;Cmc2_1
mp-842993;Ibam
mp-842995;Cmcm
mp-843035;Cmcm
mp-843149;Ima2
mp-843150;C222_1
mp-843157;Ccc2
mp-843161;P4_2/mbc
mp-843440;Ibam
mp-843515;I4_1/amd
mp-843517;Cmcm
mp-843518;P4/nnc
mp-843519;P4/nbm
mp-843520;P-4c2
mp-843581;P2/c
mp-843600;C2/c
mp-843702;Imma
mp-843721;I-4m2
mp-844416;P2_1
mp-844439;P4_2/nmc
mp-844977;P4_2/nmc
mp-845410;Ama2
mp-845458;P-4c2
mp-845476;Cmcm
mp-845526;P4/nnc
mp-845528;P4/nbm
mp-845548;I4_1/amd
mp-845670;Imma
mp-845689;C2
mp-845693;C2
mp-845694;Pm
mp-845696;C2
mp-845697;I2_12_12_1
mp-845704;Cc
mp-845778;I-4m2
mp-845930;Ama2
mp-846106;P2_1/c
mp-846296;Pm
mp-846297;I2_12_12_1
mp-846360;Cmcm
mp-846373;P2_1/c
mp-846537;I-4
mp-846546;P2_1/m
mp-846558;P2_1/c
mp-846578;P4/nmm
mp-846681;C2/c
mp-846683;I-4
mp-846725;Cmce
mp-846753;Cmme
mp-846760;Cmce
mp-846774;P2_1/c
mp-846838;P2_1/c
mp-8469;R-3
mp-846944;Cmcm
mp-846992;P2_1/c
mp-847215;Cmce
mp-847216;Ccce
mp-847217;I4_1/acd
mp-847219;P2_1/c
mp-847221;P4/n
mp-847223;R-3c
mp-847232;Cm
mp-847233;P4_2/nbc
mp-847252;P4/nmm
mp-847253;I-4
mp-847459;C2
mp-847461;P2_1/c
mp-847778;Cmce
mp-847780;Ccce
mp-847801;R-3c
mp-847802;I4_1/acd
mp-847803;P4/n
mp-847810;P4_2/nbc
mp-847907;C2
mp-847964;P2_1/m
mp-848394;P4/nnc
mp-848395;P2_1/c
mp-848429;P4/mbm
mp-848430;Fm-3c
mp-848431;Fd-3c
mp-848807;P2_1/c
mp-848848;Cm
mp-852455;P-1
mp-852681;C2/c
mp-852685;P2_1/c
mp-852695;R-3c
mp-852696;R-3
mp-853999;Pnma
mp-855364;P-1
mp-855570;P2_1/c
mp-855571;C2/c
mp-855577;R-3
mp-855635;R-3c
mp-855879;P-1
mp-856457;R-3c
mp-859306;P4/nnc
mp-859313;P4/mbm
mp-860047;P2_1/c
mp-860170;P2_1/c
mp-8602;P6/mmm
mp-862141;Pnma
mp-863168;Pnma
mp-863989;Fm-3c
mp-863990;Fd-3c
mp-864017;P2_1/c
mp-864146;Pc
mp-864462;Pc
mp-864995;P6_3/mmc
mp-865274;C2/c
mp-866269;C2/c
mp-866429;C2/c
mp-866540;C2/c
mp-870431;Cmmm
mp-870432;Amm2
mp-870914;Cmmm
mp-870915;Amm2
mp-871086;Amm2
mp-871087;Cmmm
mp-8796;P2_1/c
mp-888376;P-3m1
mp-902243;P-3m1
mp-903003;P-3m1
mp-905012;P6_3/mmc
mp-905039;P6_3/mmc
mp-905491;P-62m
mp-905499;Pnma
mp-905538;Pm-3m
mp-905552;P-62c
mp-905889;I4_1md
mp-906027;P321
mp-906046;I-43d
mp-906090;P6_3/mmc
mp-906162;P6_3/mmc
mp-906261;Fm-3m
mp-906284;Pm-3m
mp-906552;P6_3mc
mp-906570;F-43m
mp-906627;Cmcm
mp-906682;Pnma
mp-906792;P4/mbm
mp-906824;F-43m
mp-906846;Pnma
mp-9069;Ibam
mp-907022;P-62m
mp-907150;R-3m
mp-907151;R-3m
mp-907187;Fddd
mp-907274;I4_1/amd
mp-907386;P4/nmm
mp-907401;I4/mmm
mp-907438;Pm-3m
mp-907458;P-3m1
mp-907519;I4/mmm
mp-907835;I4/mmm
mp-908100;R-3
mp-908203;P6_3/mmc
mp-908395;Pa3
mp-908430;P-3m1
mp-908953;P6_3/mmc
mp-909050;P6_3/mmc
mp-909429;R-3m
mp-909447;P-3m1
mp-909604;P6_3/mmc
mp-909639;C2/m
mp-909728;R-3m
mp-909797;P-3m1
mp-909841;P4/nmm
mp-909861;R-3m
mp-909870;R-3m
mp-909876;P6_3/mmc
mp-910029;Cmcm
mp-910061;Pm-3m
mp-910131;Cmce
mp-910140;P6_3mc
mp-910160;Immm
mp-910364;P6_3/mmc
mp-910396;Pm-3m
mp-910466;Pnma
mp-910556;Pnma
mp-910564;Pnma
mp-910583;P4/nmm
mp-910873;C2/m
mp-910909;P-3m1
mp-910924;C2/m
mp-911042;Pm-3m
mp-911186;Pm-3m
mp-911411;P2_1/m
mp-911555;Fd-3m
mp-911790;P4/mbm
mp-911941;Cmcm
mp-911956;R-3m
mp-912079;F-43m
mp-912080;Pm-3m
mp-912086;Pm-3m
mp-912109;Fd-3m
mp-912143;I-43m
mp-912228;Pm-3m
mp-912392;Pm-3m
mp-912434;P6_3/mmc
mp-912580;P4/mmm
mp-912590;Pm-3n
mp-912653;P6_3mc
mp-912684;Pnma
mp-912698;I4/m
mp-912856;P6/mmm
mp-913040;P-6m2
mp-913241;Pm-3m
mp-913248;I4/mmm
mp-913308;Cmmm
mp-913353;I4_1/amd
mp-913484;P6_3/mmc
mp-913610;Ia3
mp-913835;Pm-3m
mp-913846;Pm-3m
mp-913863;P6_3/mmc
mp-913907;Pm-3m
mp-913971;P-31m
mp-913975;I432
mp-913978;P-31c
mp-913990;C2/c
mp-914218;P6_422
mp-914235;P6_3/mmc
mp-914344;I4_1/amd
mp-914498;P6_3/mmc
mp-914501;P6_3/mmc
mp-914525;P6_3/mmc
mp-914556;P4/nmm
mp-914803;C2/c
mp-914973;Fm-3m
mp-915130;P6_3/mmc
mp-915289;P4/nbm
mp-915290;R-3c
mp-915291;P4_322
mp-915469;I4/mmm
mp-916509;C2/c
mp-916997;Fm-3m
mp-917021;R-3m
mp-917142;P4/nmm
mp-917545;P6/mmm
mp-917578;C2/m
mp-917633;P4/nmm
mp-917748;P6/mmm
mp-918386;P6_3/mmc
mp-918402;P6_3/mmc
mp-918444;P4/nmm
mp-918616;P-62m
mp-918634;Pnma
mp-918649;Pm-3m
mp-918652;P-62c
mp-918835;I4_1md
mp-918907;I-43d
mp-918919;P321
mp-918943;P6_3/mmc
mp-918995;P6_3/mmc
mp-919032;Fm-3m
mp-919051;Pm-3m
mp-919364;P6_3/mmc
mp-919393;P6_3/mmc
mp-919435;P4/nmm
mp-919628;Pnma
mp-919645;Pm-3m
mp-919657;P-62m
mp-919670;P-62c
mp-919836;I4_1md
mp-919913;P321
mp-919922;I-43d
mp-919951;P6_3/mmc
mp-919989;P6_3/mmc
mp-9200;Pm-3m
mp-920034;Fm-3m
mp-920050;Pm-3m
mp-920250;P6_3mc
mp-920262;F-43m
mp-920306;Cmcm
mp-920344;Pnma
mp-920415;P4/mbm
mp-920428;F-43m
mp-920490;Pnma
mp-920556;P-62m
mp-920632;R-3m
mp-920633;R-3m
mp-920661;Fddd
mp-920731;I4_1/amd
mp-920791;I4/mmm
mp-920798;P4/nmm
mp-920812;Pm-3m
mp-920815;P-3m1
mp-920926;Fmmm
mp-921070;Pm-3m
mp-921098;P4/nmm
mp-921272;F-43m
mp-921275;P6_3mc
mp-921329;Cmcm
mp-921364;Pnma
mp-921434;P4/mbm
mp-921451;F-43m
mp-921587;P-62m
mp-921606;Pnma
mp-921648;R-3m
mp-921655;R-3m
mp-921679;Fddd
mp-921755;I4_1/amd
mp-921823;P4/nmm
mp-921828;I4/mmm
mp-921863;Pm-3m
mp-921874;P-3m1
mp-921924;I4/mmm
mp-922154;I4/mmm
mp-922378;I4/mmm
mp-922571;R-3
mp-922643;P6_3/mmc
mp-922743;Pa3
mp-922771;P-3m1
mp-923170;I4/mmm
mp-923359;R-3
mp-923405;P6_3/mmc
mp-923525;Pa-3
mp-923555;P-3m1
mp-923878;P6_3/mmc
mp-923937;P6_3/mmc
mp-924415;R-3m
mp-924461;P-3m1
mp-924543;P6_3/mmc
mp-924572;P6_3/mmc
mp-924701;P6_3/mmc
mp-924731;C2/m
mp-924798;R-3m
mp-924829;P-3m1
mp-924866;P4/nmm
mp-924882;R-3m
mp-924887;R-3m
mp-924891;P6_3/mmc
mp-925162;R-3m
mp-925163;P-3m1
mp-925248;P6_3/mmc
mp-925288;C2/m
mp-925356;P-3m1
mp-925357;R-3m
mp-925428;P4/nmm
mp-925566;Pm-3m
mp-925597;P6_3mc
mp-925598;Immm
mp-925622;R-3m
mp-925633;P6/mmm
mp-925639;Cmcm
mp-925654;Cmce
mp-9258;Pa-3
mp-925855;R-3m
mp-925864;P6_3/mmc
mp-925986;Cmcm
mp-926004;Pm-3m
mp-926034;P6/mmm
mp-926056;P6_3mc
mp-926067;Cmce
mp-926081;Immm
mp-926191;P6_3/mmc
mp-926207;Pm-3m
mp-926287;Pnma
mp-926328;Pnma
mp-926329;Pnma
mp-926337;P4/nmm
mp-926400;C2/m
mp-926540;C2/m
mp-926547;P-3m1
mp-926552;C2/m
mp-926622;Pm-3m
mp-926703;P6_3/mmc
mp-926734;Pm-3m
mp-926810;Pnma
mp-926856;Pnma
mp-926867;Pnma
mp-926876;C2/m
mp-926882;P4/nmm
mp-927055;C2/m
mp-927083;P-3m1
mp-927087;C2/m
mp-927139;Pm-3m
mp-927244;Pm-3m
mp-927340;P4/nmm
mp-927372;P2_1/m
mp-927451;Fd-3m
mp-927665;Pm-3m
mp-927754;P4/nmm
mp-927761;P4/mbm
mp-927806;P2_1/m
mp-927902;Fd-3m
mp-928042;R-3m
mp-928063;Cmcm
mp-928117;Pm-3m
mp-928134;F-43m
mp-928152;Pm-3m
mp-928216;Fd-3m
mp-928241;Pm-3m
mp-928265;I-43m
mp-928382;Pm-3m
mp-928492;P4/mbm
mp-928586;Cmcm
mp-928613;R-3m
mp-928676;F-43m
mp-928689;Pm-3m
mp-928695;Pm-3m
mp-928715;Fd-3m
mp-928743;I-43m
mp-928778;Pm-3m
mp-928909;Pm-3m
mp-928936;P6_3/mmc
mp-928982;P4/mmm
mp-929024;Pm-3n
mp-929104;Pnma
mp-929115;I4/m
mp-929143;P6_3mc
mp-929178;P6/mmm
mp-929258;P-6m2
mp-929319;P6_3/mmc
mp-929368;P4/mmm
mp-929391;Pm-3n
mp-929436;I4/m
mp-929445;Pnma
mp-929525;P6_3mc
mp-929545;P6/mmm
mp-929748;P6/mmm
mp-929759;Cmmm
mp-929760;Pm-3m
mp-929782;I4/mmm
mp-929820;I4_1/amd
mp-929889;P6_3/mmc
mp-930076;Ia3
mp-930125;P-6m2
mp-930252;Pm-3m
mp-930264;Cmmm
mp-930271;P6/mmm
mp-930290;I4/mmm
mp-930330;I4_1/amd
mp-930403;P6_3/mmc
mp-930591;Pm-3m
mp-930600;Pm-3m
mp-930621;P6_3/mmc
mp-930624;Pm-3m
mp-930699;P-31m
mp-930711;I432
mp-930713;P-31c
mp-930767;C2/c
mp-930804;P6_422
mp-930900;P6_3/mmc
mp-931076;C2/c
mp-931137;P4/nbm
mp-931139;P4_322
mp-931141;R-3c
mp-931197;I4/mmm
mp-931877;C2/c
mp-932049;P4_2/mnm
mp-932107;P4/nbm
mp-932108;P4_322
mp-932109;R-3c
mp-932179;I4/mmm
mp-932751;F-43m
mp-932752;Pnma
mp-932790;P6_3/mmc
mp-933021;C2/c
mp-933095;P4/mbm
mp-933192;P6/mmm
mp-933193;Fm-3m
mp-933395;Pm-3m
mp-934105;F-43m
mp-934501;F-43m
mp-934823;Pm-3m
mp-934901;I4_1/a
mp-935016;Fd-3m
mp-935050;Pm-3m
mp-935110;F-43m
mp-935125;Pnma
mp-935220;Pm-3m
mp-936219;I4_1/amd
mp-936268;Pn-3m
mp-937115;Cmcm
mp-937225;C2/c
mp-938849;C2/m
mp-938936;C2/m
mp-939398;Fm-3m
mp-940823;P4_2/mnm
mp-940856;F-43m
mp-940857;Pnma
mp-940885;F-43m
mp-940969;P4_2/mnm
mp-941000;F-43m
mp-941001;Pnma
mp-941042;F-43m
mp-941220;Cmcm
mp-941280;Pm-3m
mp-941329;I4_1/a
mp-941526;Cmcm
mp-941572;Pm-3m
mp-941666;I4_1/a
mp-941712;Fd-3m
mp-941737;Pm-3m
mp-941771;F-43m
mp-941781;Pnma
mp-941862;Fd-3m
mp-941881;Pm-3m
mp-941957;F-43m
mp-941961;Pnma
mp-942026;Pm-3m
mp-942062;P6_3/mmc
mp-942228;C2/c
mp-942295;Fm-3m
mp-942317;R-3m
mp-942384;Fmmm
mp-942495;Pm-3m
mp-942525;P4/nmm
mp-942624;P4/mbm
mp-942690;Fm-3m
mp-942729;R-3m
mp-942782;Fmmm
mp-942890;Pm-3m
mp-942910;P4/nmm
